brand,product,url,imgSrc,name,category,specific,hex,lightness,base,namingScheme
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531983sw?$50px$,vanilla,food,NA,#D8B69A,0.7254901961,vanilla,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531986sw?$50px$,warm vanilla,descriptor,NA,#CFB18D,0.6823529412,vanilla,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531994sw?$50px$,nude,skin,NA,#CAB08F,0.6764705882,nude,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531978sw?$50px$,natural,skin,NA,#CAA181,0.6490196078,natural,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531962sw?$50px$,true beige,"NA",NA,#CDA77A,0.6411764706,true beige,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531976sw?$50px$,medium olive,descriptor,NA,#BF9878,0.6098039216,olive,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531968sw?$50px$,buff,color,NA,#BE9D7B,0.6137254902,buff,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531966sw?$50px$,neutral buff,descriptor,NA,#B08662,0.537254902,buff,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531963sw?$50px$,medium buff,descriptor,NA,#BA9173,0.5901960784,buff,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531953sw?$50px$,beige,color,NA,#B3936C,0.562745098,beige,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531955sw?$50px$,classic tan,misc,NA,#B28F71,0.5705882353,classic tan,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531958sw?$50px$,camel,color,NA,#B28359,0.5235294118,camel,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531989sw?$50px$,neutral tan,descriptor,NA,#9E7654,0.4745098039,tan,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531982sw?$50px$,golden,descriptor,NA,#A9835F,0.5176470588,,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532000sw?$50px$,caramel,food,NA,#A78766,0.5274509804,caramel,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532004sw?$50px$,almond,food,NA,#92623B,0.4019607843,almond,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532001sw?$50px$,cinnamon,food,NA,#A77E58,0.5,cinnamon,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531987sw?$50px$,warm caramel,descriptor,NA,#906245,0.4176470588,caramel,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531997sw?$50px$,honey,food,NA,#9D6B47,0.4470588235,honey,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531993sw?$50px$,warm honey,descriptor,NA,#9B704F,0.4588235294,honey,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531996sw?$50px$,mahogany,wood,NA,#936B4D,0.4392156863,mahogany,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532008sw?$50px$,nutmeg,food,NA,#946F4A,0.4352941176,nutmeg,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532007sw?$50px$,warm mahogany,descriptor,NA,#815331,0.3490196078,mahogany,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532005sw?$50px$,cappuccino,drink,NA,#865E44,0.3960784314,cappuccino,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532011sw?$50px$,sienna,rock,NA,#836040,0.3823529412,sienna,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532012sw?$50px$,deep sable,descriptor,NA,#7E6147,0.3862745098,sable,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531992sw?$50px$,mocha,drink,NA,#6F4C37,0.3254901961,mocha,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531988sw?$50px$,deep rich,descriptor,NA,#6A4A3A,0.3215686275,,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531995sw?$50px$,cocoa,food,NA,#6A4A39,0.3196078431,cocoa,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532013sw?$50px$,deep cool,descriptor,NA,#61493A,0.3039215686,,variety
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2532009sw?$50px$,walnut,wood,NA,#5E432D,0.2725490196,walnut,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532782sw?$tn$,alabaster,gem,0N1,#FADAB6,0.8470588235,alabaster,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2525832sw?$50px$,shell,gem,1CO,#D8BAA2,0.7411764706,shell,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2531241sw?$50px$,porcelain,misc,1N0,#E6BA97,0.7470588235,porcelain,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2531242sw?$50px$,warm porcelain,descriptor,1W0,#EFC99A,0.7705882353,porcelain,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309433sw?$50px$,cool bone,descriptor,1C1,#DFC19F,0.7490196078,bone,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309437sw?$50px$,ivory nude,gem,1N1,#DEC094,0.7254901961,ivory nude,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309423sw?$50px$,bone,gem,1W1,#DCB98B,0.7039215686,bone,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309422sw?$50px$,ecru,color,1N2,#C29F82,0.6352941176,ecru,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309425sw?$50px$,sand,rock,1W2,#D9B386,0.6882352941,sand,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309432sw?$50px$,cool vanilla,descriptor,2C0,#DFA566,0.637254902,vanilla,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309441sw?$50px$,warm vanilla,descriptor,2W0,#D7A46B,0.631372549,vanilla,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309438sw?$50px$,pure beige,misc,2C1,#D1A874,0.637254902,pure beige,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309420sw?$50px$,desert beige,rock,2N1,#D9B386,0.6882352941,desert beige,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309431sw?$50px$,dawn,misc,2W1,#D6AB73,0.6450980392,dawn,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2525833sw?$50px$,buff,color,2N2,#D0A26E,0.6235294118,buff,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309442sw?$50px$,rattan,plant,2W2,#C8A264,0.5882352941,rattan,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309414sw?$50px$,fresco,misc,2C3,#C0A075,0.6058823529,fresco,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2531243sw?$50px$,ivory rose,gem,2C4,#C39571,0.6039215686,ivory rose,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309424sw?$50px$,dusk,misc,3C1,#B08E63,0.5392156863,dusk,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309417sw?$50px$,ivory beige,gem,3N1,#B28B54,0.5137254902,ivory beige,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309426sw?$50px$,tawny,color,3W1,#C9A267,0.5960784314,tawny,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2525834sw?$50px$,fawn,color,3W1.5,#C49059,0.5588235294,fawn,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309415sw?$50px$,pebble,rock,3C2,#B69262,0.5490196078,pebble,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309427sw?$50px$,wheat,food,3N2,#BD9F7A,0.6098039216,wheat,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309443sw?$50px$,cashew,food,3W2,#C19B55,0.5450980392,cashew,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2531244sw?$50px$,sandbar,rock,3C3,#BE864A,0.5176470588,sandbar,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2531245sw?$50px$,outdoor beige,misc,4C1,#D5A287,0.6823529412,outdoor beige,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309416sw?$50px$,shell beige,gem,4N1,#A17C47,0.4549019608,shell beige,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309445sw?$50px$,honey bronze,food,4W1,#C3965B,0.5607843137,honey bronze,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532223sw?$50px$,auburn,color,4C2,#AC6F38,0.4470588235,auburn,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309444sw?$50px$,spiced sand,food,4N2,#B18A49,0.4901960784,spiced sand,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309446sw?$50px$,toasty toffee,food,4W2,#B68F4C,0.5058823529,toasty toffee,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309428sw?$50px$,soft tan,misc,4C3,#B78A51,0.5176470588,soft tan,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532222sw?$50px$,maple sugar,wood,4N3,#C69051,0.5470588235,maple sugar,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532224sw?$50px$,henna,plant,4W3,#AA7D49,0.4764705882,henna,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532225sw?$50px$,hazel,plant,4W4,#CC9449,0.5431372549,hazel,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309434sw?$50px$,rich chestnut,descriptor,5C1,#946737,0.3980392157,chestnut,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309421sw?$50px$,rich ginger,descriptor,5N1,#966936,0.4,ginger,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309430sw?$50px$,bronze,misc,5W1,#B98C4B,0.5098039216,bronze,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532227sw?$50px$,maple,wood,5N1.5,#A76834,0.4294117647,maple,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2525835sw?$50px$,cinnamon,food,5W1.5,#BA7F45,0.5,cinnamon,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532228sw?$50px$,sepia,color,5C2,#C78848,0.531372549,sepia,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309447sw?$50px$,amber honey,gem,5N2,#89632E,0.3588235294,amber honey,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309436sw?$50px$,rich caramel,descriptor,5W2,#B08146,0.4823529412,caramel,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309435sw?$50px$,rich cocoa,descriptor,6C1,#916837,0.3921568627,cocoa,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309449sw?$50px$,mocha,drink,6N1,#915E39,0.3960784314,mocha,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309448sw?$50px$,sandalwood,wood,6W1,#8E663A,0.3921568627,sandalwood,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309451sw?$50px$,pecan,food,6C2,#87522E,0.3549019608,pecan,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309455sw?$50px$,truffle,food,6N2,#8A5E2C,0.3568627451,truffle,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309450sw?$50px$,nutmeg,food,6W2,#915C31,0.3803921569,nutmeg,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309456sw?$50px$,rich mahogany,descriptor,7C1,#794829,0.3176470588,mahogany,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309453sw?$50px$,deep amber,descriptor,7N1,#744C30,0.3215686275,amber,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309452sw?$50px$,deep spice,descriptor,7W1,#7F5533,0.3490196078,spice,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532229sw?$50px$,sienna,rock,7C2,#824F1F,0.3156862745,sienna,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532230sw?$50px$,rich java,descriptor,8C1,#6C422E,0.3019607843,java,variety
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309454sw?$50px$,espresso,drink,8N1,#623C26,0.2666666667,espresso,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2537853sw?$tn$,sand beige,rock,127,#ECBE8B,0.7352941176,sand beige,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519478sw?$50px$,fair porcelain,descriptor,102,#EFE1D2,0.8803921569,porcelain,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519505sw?$50px$,porcelain,misc,110,#E8CEB3,0.8058823529,porcelain,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519477sw?$50px$,natural ivory,skin,112,#DEC6AD,0.7745098039,natural ivory,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519481sw?$50px$,classic ivory,misc,120,#E0BD9B,0.7431372549,classic ivory,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519494sw?$50px$,warm nude,descriptor,128,#D6B793,0.7078431373,nude,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519480sw?$50px$,buff beige,color,130,#CAA183,0.6529411765,buff beige,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519487sw?$50px$,natural beige,skin,220,#C4A682,0.6392156863,natural beige,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519493sw?$50px$,sun beige,misc,310,#CEA786,0.6666666667,sun beige,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519486sw?$50px$,golden,descriptor,312,#C69A76,0.61960784310000006,,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519503sw?$50px$,honey,food,320,#C69475,0.6176470588,honey,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519508sw?$50px$,toffee,food,330,#B1805F,0.5333333333,toffee,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519500sw?$50px$,coconut,food,355,#935F3F,0.4117647059,coconut,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519507sw?$50px$,mocha,drink,360,#775039,0.3450980392,mocha,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2528730sw?$50px$,fairy ivory,misc,105,#E1C3AB,0.7764705882,y ivory,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2528731sw?$50px$,ivory,gem,115,#E5C3A9,0.7803921569,ivory,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2528735sw?$50px$,light beige,descriptor,118,#DEC19F,0.7470588235,beige,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2528736sw?$50px$,golden caramel,descriptor,332,#BF9E73,0.6,caramel,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2528737sw?$50px$,cappuccino,drink,340,#A16D3A,0.4294117647,cappuccino,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2528724sw?$50px$,deep bronze,descriptor,370,#67442E,0.2921568627,bronze,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2528738sw?$50px$,java,drink,375,#5D4233,0.2823529412,java,variety
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2537845sw?$50px$,nude beige,skin,125,#E3B791,0.7294117647,nude beige,variety
