brand,product,name,specific,lightness,hex,lightToDark,numbers,id
Catrice,True Skin Hydrating Foundation,warm spices,92,0.3431372549,#864929,TRUE,92,60
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,toasted almond,WN 92,0.5764705882,#CA8B5C,NA,92,NA
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,toasted almond,WN 92,0.6137254902,#D78F62,NA,92,NA
Natasha Denona,Foundation X+,deep,92WN,0.6411764706,#C69981,TRUE,92,64
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,92W,0.462745098,#A86F44,TRUE,92,65
Natasha Denona,Foundation X+,red,93R,0.5490196078,#A97F6F,TRUE,93,64
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,93R,0.4764705882,#A27251,TRUE,93,65
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,deep,94,0.268627451,#5D392C,TRUE,94,55
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,deep neutral,WN 94,0.5274509804,#BF7A4E,NA,94,NA
Clinique,Stay Matte Oil-Free Makeup,deep neutral,WN 94,0.5843137255,#D38F57,NA,94,NA
Natasha Denona,Foundation X+,deep,94N,0.5509803922,#AD836C,TRUE,94,64
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,94N,0.4647058824,#A76846,TRUE,94,65
Catrice,HD Liquid Coverage Foundation,deep mahogany,95,0.9843137255,#FBFBFB,TRUE,95,59
ColourPop,Pretty Fresh Foundation,medium,95N,0.6862745098,#CDA791,TRUE,95,63
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,ivoire,95,0.7745098039,#DDC7AE,TRUE,95,87
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,ivoire,95,0.6784313725,#C6B194,TRUE,95,86
Natasha Denona,Face Glow Foundation,NA,95 DY,0.3117647059,#614B3E,TRUE,95,81
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,deep,96,0.2392156863,#4F352B,TRUE,96,55
Clinique,Beyond Perfecting Foundation + Concealer,chai,WN 96,0.6,#D7955B,NA,96,NA
Natasha Denona,Foundation X+,neutral red,96Nr,0.4392156863,#82665E,TRUE,96,64
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,96NR,0.4647058824,#996354,TRUE,96,65
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,deep,98,0.2215686275,#483329,TRUE,98,55
Catrice,HD Liquid Coverage Foundation,deep mocha,98,0.2235294118,#493329,TRUE,98,59
Clinique,Beyond Perfecting Foundation + Concealer,cream caramel,WN 98,0.5529411765,#C88852,NA,98,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,cream caramel,WN 98,0.5450980392,#C78A4F,NA,98,NA
Clinique,Stay Matte Oil-Free Makeup,cream caramel,WN 98,0.5529411765,#C88852,NA,98,NA
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,true porcelain,99,0.9078431373,#FBE3D4,TRUE,99,88
Anastasia Beverly Hills,Luminous Foundation,NA,100N,0.9019607843,#F1E7DB,TRUE,100,89
Almay,Clear Complexion Make Myself Clear Makeup,ivory,100,0.7725490196,#EAC0A0,TRUE,100,90
Almay,Skin Perfecting Healthy Biome Makeup,fair,100,0.7215686275,#DFB691,TRUE,100,91
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T100,0.6392156863,#CA977C,TRUE,100,75
ColourPop,Pretty Fresh Foundation,medium,100W,0.6725490196,#D0AC87,TRUE,100,63
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,100,0.8764705882,#FDDDC2,TRUE,100,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,100,0.8764705882,#FDDDC2,TRUE,100,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,100,0.8823529412,#FFDEC3,TRUE,100,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,100,0.9254901961,#F9E6DF,TRUE,100,95
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,milkshake,100B,0.8254901961,#E8CEBD,TRUE,100,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,milkshake,100B,0.9078431373,#FFE3D0,TRUE,100,97
Juvia's Place,I Am Magic Foundation,sudan,100,0.1823529412,#382725,FALSE,100,98
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,true alabaster,100,0.9098039216,#FCDFD4,TRUE,100,88
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,ivoire,100,0.7450980392,#E3B999,TRUE,100,86
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,100,0.7705882353,#E3C3A6,TRUE,100,99
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,100W,0.862745098,#F4DEC4,TRUE,100,100
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,100,0.9058823529,#F4E2DA,TRUE,100,101
ZOEVA,Authentik Skin Natural Luminous Foundation,cnft,100W,0.7862745098,#EDC9A4,TRUE,100,82
Dose Of Colors,Meet Your Hue Foundation,fair,101,0.9392156863,#FCECE3,TRUE,101,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,classic ivory,101,0.8039215686,#F7C2A3,TRUE,101,88
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,ivory buff,101.5,0.8098039216,#F4C9A9,TRUE,101.5,88
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,light pink,102,0.7823529412,#E3BEAC,TRUE,102,103
Dose Of Colors,Meet Your Hue Foundation,fair,102,0.931372549,#FEEADD,TRUE,102,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,shell beige,102,0.7274509804,#E8A58B,TRUE,102,88
Maybelline,Fit Me Matte + Poreless Liquid Foundation,fair porcelain,102,0.9568627451,#FEF3EA,TRUE,102,104
Maybelline,Super Stay Full Coverage Foundation,fair porcelain,102,0.8803921569,#EFE1D2,TRUE,102,105
Dose Of Colors,Meet Your Hue Foundation,fair,103,0.9137254902,#FCE7D6,TRUE,103,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,natural buff,103,0.7058823529,#EBA67D,TRUE,103,88
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,light/medium pink,104,0.731372549,#DDB498,TRUE,104,103
Dose Of Colors,Meet Your Hue Foundation,fair,104,0.8588235294,#FCD9BA,TRUE,104,102
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,N104,0.7823529412,#E0C5AF,TRUE,104,106
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,golden beige,104,0.6980392157,#F2B072,TRUE,104,88
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,nude buff,104.5,0.7156862745,#D8B195,TRUE,104.5,88
KVD Vegan Beauty,Lock-It Powder Foundation,fair,105,0.8039215686,#DAC8C0,TRUE,105,107
KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,105,0.8137254902,#EDC7B2,TRUE,105,108
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T105,0.6431372549,#CD997B,TRUE,105,75
ColourPop,Pretty Fresh Foundation,medium,105N,0.6862745098,#CCA792,TRUE,105,63
Dose Of Colors,Meet Your Hue Foundation,fair,105,0.9019607843,#FAE2D2,TRUE,105,102
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,105,0.8568627451,#FFE3B6,TRUE,105,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,105,0.8568627451,#FFE3B6,TRUE,105,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,105,0.8549019608,#FFE3B5,TRUE,105,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,105,0.8509803922,#F2DCC0,TRUE,105,95
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,natural beige,105,0.6941176471,#EBAF77,TRUE,105,88
Maybelline,Fit Me Matte + Poreless Liquid Foundation,fair ivory,105,0.9411764706,#FEEDE2,TRUE,105,104
Maybelline,Super Stay Full Coverage Foundation,fairy ivory,105,0.7764705882,#E1C3AB,TRUE,105,105
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,medium pink,106,0.7019607843,#D8AA8E,TRUE,106,103
Dose Of Colors,Meet Your Hue Foundation,fair,106,0.837254902,#F5D1B6,TRUE,106,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,sun beige,106,0.6215686275,#DA9C63,TRUE,106,88
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,shell,106.5,0.9921568627,#FEFDFC,TRUE,106.5,88
Dose Of Colors,Meet Your Hue Foundation,fair,107,0.831372549,#F5D0B3,TRUE,107,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,fresh beige,107,0.6019607843,#D5995E,TRUE,107,88
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,ivory beige,107.5,0.6392156863,#CAA17C,TRUE,107.5,88
Dose Of Colors,Meet Your Hue Foundation,light,108,0.8137254902,#F2CDAD,TRUE,108,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,carmel beige,108,0.4607843137,#BA7731,TRUE,108,88
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,honey bisque,108.5,0.6137254902,#D3A166,TRUE,108.5,88
Dose Of Colors,Meet Your Hue Foundation,light,109,0.8039215686,#F0D0AA,TRUE,109,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,classic tan,109,0.4980392157,#C2743C,TRUE,109,88
Anastasia Beverly Hills,Luminous Foundation,NA,110C,0.9,#F0E7DB,TRUE,110,89
KVD Vegan Beauty,Lock-It Powder Foundation,fair,110,0.7921568627,#D9C2BB,TRUE,110,107
KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,110,0.8019607843,#DAC5BF,TRUE,110,108
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,ivoire,110,0.7215686275,#E0B390,TRUE,110,109
Almay,Skin Perfecting Healthy Biome Makeup,light,110,0.6666666667,#D8B07C,TRUE,110,91
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T110,0.637254902,#CA947B,TRUE,110,75
ColourPop,Pretty Fresh Foundation,medium,110W,0.6803921569,#D4AE87,TRUE,110,63
Dose Of Colors,Meet Your Hue Foundation,light,110,0.7960784314,#F0CCA6,TRUE,110,102
Essence,Pretty Natural Hydrating Foundation,cool beige,110,0.4490196078,#A86E3D,TRUE,110,79
Exa,High Fidelity Foundation,fazon,110,0.2725490196,#5B3930,FALSE,110,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,110,0.9176470588,#FCDAD8,TRUE,110,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,110,0.9176470588,#FCDAD8,TRUE,110,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,110,0.9215686275,#FEDBD8,TRUE,110,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,110,0.9058823529,#F6DED8,TRUE,110,95
florence by mills,Like a Light Skin Tint,NA,MT110,0.5784313725,#C18766,TRUE,110,80
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,C110,0.7019607843,#CEAF98,TRUE,110,106
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,110C,0.831372549,#F4CDB4,TRUE,110,111
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,angel food,110N,0.7980392157,#EACAAD,TRUE,110,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,angel food,110N,0.9274509804,#FCEFDD,TRUE,110,97
Juvia's Place,I Am Magic Foundation,senegal,110,0.2490196078,#54332B,FALSE,110,98
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,creme cafe,110,0.6098039216,#DB965C,TRUE,110,88
La Mer,The Soft Fluid Long Wear Foundation SPF 20,shell,110,0.8647058824,#FCD3BD,TRUE,110,112
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,ivoire,110,0.6764705882,#D3AD86,TRUE,110,87
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,ivoire,110,0.7176470588,#DEB390,TRUE,110,86
Maybelline,Fit Me Matte + Poreless Liquid Foundation,porcelain,110,0.9274509804,#FEEDDB,TRUE,110,104
Maybelline,Super Stay Full Coverage Foundation,porcelain,110,0.8058823529,#E8CEB3,TRUE,110,105
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,110,0.8058823529,#EBCEB0,TRUE,110,99
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,110N,0.8588235294,#F4D6C2,TRUE,110,100
Revlon,ColorStay Full Cover Foundation,ivory,110,0.9098039216,#FEE3D2,TRUE,110,113
Revlon,ColorStay Light Cover Liquid Foundation,ivory,110,0.7431372549,#E7B094,TRUE,110,114
Revlon,ColorStay Makeup For Combo/Oily Skin,ivory,110,0.8254901961,#F9CAAC,TRUE,110,115
Revlon,ColorStay Makeup For Normal/Dry Skin,ivory,110,0.8254901961,#F9CAAC,TRUE,110,116
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,alabaster,110,0.8117647059,#F0C8AE,TRUE,110,117
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,alabaster,110,0.8882352941,#F9E7CC,TRUE,110,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,110,0.8058823529,#EBC8B0,TRUE,110,101
ZOEVA,Authentik Skin Natural Luminous Foundation,creative,110N,0.7254901961,#E2B590,TRUE,110,82
Dose Of Colors,Meet Your Hue Foundation,light,111,0.7647058824,#EAC59C,TRUE,111,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,soft sable,111,0.4039215686,#B0651E,TRUE,111,88
Clinique,Beyond Perfecting Foundation + Concealer,ginger,WN 112,0.5058823529,#BF7B43,NA,112,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,ginger,WN 112,0.468627451,#C1772E,NA,112,NA
Clinique,Stay Matte Oil-Free Makeup,ginger,WN 112,0.5058823529,#BF7B43,NA,112,NA
Dose Of Colors,Meet Your Hue Foundation,light,112,0.7823529412,#F2C99D,TRUE,112,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,cocoa,112,0.3078431373,#884115,TRUE,112,88
Maybelline,Fit Me Matte + Poreless Liquid Foundation,natural ivory,112,0.9,#F6E2D5,TRUE,112,104
Maybelline,Super Stay Full Coverage Foundation,natural ivory,112,0.7745098039,#DEC6AD,TRUE,112,105
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,sepia,CN 113,0.5470588235,#C57E52,NA,113,NA
Dose Of Colors,Meet Your Hue Foundation,light,113,0.7647058824,#F0C596,TRUE,113,102
Koh Gen Do,Aqua Foundation,warm,113,0.8137254902,#E6CFB9,TRUE,113,61
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,brown suede,113,0.4215686275,#8E6149,TRUE,113,88
Clinique,Beyond Perfecting Foundation + Concealer,golden,WN 114,0.4725490196,#B3743E,NA,114,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,golden,WN 114,0.4725490196,#AF7342,NA,114,NA
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,golden,WN 114,0.4588235294,#AE703C,NA,114,NA
Clinique,Stay Matte Oil-Free Makeup,golden,WN 114,0.4725490196,#B3743E,NA,114,NA
Dose Of Colors,Meet Your Hue Foundation,light,114,0.7607843137,#F0BE94,TRUE,114,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,rich chocolate,114,0.3137254902,#6F4A31,TRUE,114,88
KVD Vegan Beauty,Lock-It Powder Foundation,fair,115,0.7921568627,#DAC5BA,TRUE,115,107
KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,115,0.7901960784,#DAC4B9,TRUE,115,108
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T115,0.6117647059,#C9896F,TRUE,115,75
Dose Of Colors,Meet Your Hue Foundation,light medium,115,0.7294117647,#E8BE8C,TRUE,115,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,rich ebony,115,0.2333333333,#552F22,TRUE,115,88
Maybelline,Fit Me Matte + Poreless Liquid Foundation,ivory,115,0.8470588235,#F8D3B8,TRUE,115,104
Maybelline,Super Stay Full Coverage Foundation,ivory,115,0.7803921569,#E5C3A9,TRUE,115,105
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,mocha,WN 115.5,0.4941176471,#AE794E,NA,115.5,NA
Clinique,Stay Matte Oil-Free Makeup,spice,CN 116,0.4705882353,#AC7044,NA,116,NA
Dose Of Colors,Meet Your Hue Foundation,light medium,116,0.6862745098,#E4B07A,TRUE,116,102
Clinique,Beyond Perfecting Foundation + Concealer,carob,CN 117,0.468627451,#9A6D55,NA,117,NA
Dose Of Colors,Meet Your Hue Foundation,light medium,117,0.6666666667,#DFA575,TRUE,117,102
Clinique,Beyond Perfecting Foundation + Concealer,amber,WN 118,0.3823529412,#995D2A,NA,118,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,amber,WN 118,0.4509803922,#B16A35,NA,118,NA
Clinique,Stay Matte Oil-Free Makeup,amber,WN 118,0.3823529412,#995D2A,NA,118,NA
Dose Of Colors,Meet Your Hue Foundation,light medium,118,0.6823529412,#E1AF7B,TRUE,118,102
Maybelline,Fit Me Matte + Poreless Liquid Foundation,light beige,118,0.8117647059,#EFCEAF,TRUE,118,104
Maybelline,Super Stay Full Coverage Foundation,light beige,118,0.7470588235,#DEC19F,TRUE,118,105
Dose Of Colors,Meet Your Hue Foundation,light medium,119,0.6450980392,#DCA96D,TRUE,119,102
Anastasia Beverly Hills,Luminous Foundation,NA,120W,0.8098039216,#EFD0AE,TRUE,120,89
KVD Vegan Beauty,Lock-It Powder Foundation,fair,120,0.7274509804,#DEAE95,TRUE,120,107
KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,120,0.7352941176,#E0AF97,TRUE,120,108
Almay,Skin Perfecting Healthy Biome Makeup,beige,120,0.6784313725,#D9A881,TRUE,120,91
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T120,0.6215686275,#C79376,TRUE,120,75
ColourPop,Pretty Fresh Foundation,medium dark,120W,0.631372549,#C7A07B,TRUE,120,63
Dose Of Colors,Meet Your Hue Foundation,light medium,120,0.6705882353,#E6A870,TRUE,120,102
Exa,High Fidelity Foundation,xia,120,0.3294117647,#684A40,FALSE,120,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,120,0.8,#F3C7A5,TRUE,120,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,120,0.8,#F3C7A5,TRUE,120,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,120,0.8196078431,#FFC8A3,TRUE,120,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,120,0.8568627451,#F2D5C3,TRUE,120,95
florence by mills,Like a Light Skin Tint,NA,MT120,0.562745098,#C2865D,TRUE,120,80
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,120N,0.7980392157,#EDC8AA,TRUE,120,111
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,vanilla,120B,0.8196078431,#F0CEB2,TRUE,120,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,vanilla,120B,0.9176470588,#FCE7D8,TRUE,120,97
Juvia's Place,I Am Magic Foundation,chad,120,0.2235294118,#4C2C26,FALSE,120,98
La Mer,The Soft Fluid Long Wear Foundation SPF 20,ivory,120,0.9176470588,#FDE6D7,TRUE,120,112
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,ivoire,120,0.8352941176,#F1D1B9,TRUE,120,119
Maybelline,Fit Me Matte + Poreless Liquid Foundation,classic ivory,120,0.8176470588,#EDCAB4,TRUE,120,104
Maybelline,Super Stay Full Coverage Foundation,classic ivory,120,0.7431372549,#E0BD9B,TRUE,120,105
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,120,0.7549019608,#E3C59E,TRUE,120,99
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,120C,0.8588235294,#F4D6C2,TRUE,120,100
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,ivory,120,0.8725490196,#FAE3C3,TRUE,120,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,120,0.8960784314,#F2E2D7,TRUE,120,101
ZOEVA,Authentik Skin Natural Luminous Foundation,daring,120N,0.7529411765,#E9BE97,TRUE,120,82
Dose Of Colors,Meet Your Hue Foundation,light medium,121,0.6450980392,#DC956D,TRUE,121,102
Clinique,Beyond Perfecting Foundation + Concealer,clove,WN 122,0.3843137255,#8F5435,NA,122,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,clove,WN 122,0.3960784314,#945936,NA,122,NA
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,clove,WN 122,0.4058823529,#975B38,NA,122,NA
Clinique,Stay Matte Oil-Free Makeup,clove,WN 122,0.3843137255,#8F5435,NA,122,NA
Dose Of Colors,Meet Your Hue Foundation,medium tan,122,0.5882352941,#CD905F,TRUE,122,102
Maybelline,Fit Me Matte + Poreless Liquid Foundation,creamy beige,122,0.8196078431,#F2C8B0,TRUE,122,104
Dose Of Colors,Meet Your Hue Foundation,medium tan,123,0.5666666667,#CB8D56,TRUE,123,102
Koh Gen Do,Aqua Foundation,warm,123,0.7941176471,#E3C9B2,TRUE,123,61
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,sienna,WN 124,0.3764705882,#975929,NA,124,NA
Clinique,Stay Matte Oil-Free Makeup,sienna,WN 124,0.3607843137,#845134,NA,124,NA
Dose Of Colors,Meet Your Hue Foundation,medium tan,124,0.562745098,#CA8855,TRUE,124,102
Maybelline,Fit Me Matte + Poreless Liquid Foundation,soft sand,124,0.8137254902,#FACCA5,TRUE,124,104
KVD Vegan Beauty,Lock-It Powder Foundation,light,125,0.7039215686,#D6A891,TRUE,125,107
KVD Vegan Beauty,Lock-It Powder Foundation Refills,light,125,0.7098039216,#D7A793,TRUE,125,108
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T125,0.5725490196,#B8876C,TRUE,125,75
Clinique,Beyond Perfecting Foundation + Concealer,mahogany,WN 125,0.3803921569,#815641,NA,125,NA
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,mahogany,WN 125,0.4039215686,#90573E,NA,125,NA
ColourPop,Pretty Fresh Foundation,med dark,125N,0.6568627451,#CDA082,TRUE,125,63
Dose Of Colors,Meet Your Hue Foundation,medium tan,125,0.5156862745,#BA7B4D,TRUE,125,102
Maybelline,Fit Me Matte + Poreless Liquid Foundation,nude beige,125,0.7862745098,#F7C49A,TRUE,125,104
Maybelline,Super Stay Full Coverage Foundation,nude beige,125,0.7294117647,#E3B791,TRUE,125,105
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,espresso,CN 126,0.3196078431,#7E4725,NA,126,NA
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,espresso,CN 126,0.3137254902,#674839,NA,126,NA
Dose Of Colors,Meet Your Hue Foundation,medium tan,126,0.4803921569,#B6733F,TRUE,126,102
Clinique,Beyond Perfecting Foundation + Concealer,truffle,CN 127,0.3333333333,#6F4A3B,NA,127,NA
Dose Of Colors,Meet Your Hue Foundation,medium tan,127,0.4431372549,#AE6C34,TRUE,127,102
Maybelline,Super Stay Full Coverage Foundation,sand beige,127,0.7352941176,#ECBE8B,TRUE,127,105
